"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:34";7934;1;45630404565,3009
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:34";14189;1;45630404565,3009
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:34";25280;1;45630404565,3009
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:34";8841;1;45630404565,3125
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:34";9;1;45630404565,3125
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:34";55;1;45630404565,3125
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:35";11070;1;45630404576,8866
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:35";7940;1;45630404576,8866
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:35";14180;1;45630404576,8866
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:35";25278;1;45630404576,8866
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:35";8826;1;45630404576,8866
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:35";5;1;45630404576,8866
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:35";62;1;45630404576,8982
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:35";-50;1;45630404576,8982
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:36";11099;1;45630404588,5301
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:36";7913;1;45630404588,5301
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:36";14170;1;45630404588,5301
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:36";25275;1;45630404588,5417
"Entradas / Sel. Loc_TEMPERATURA SALIDA  AGUA MD";"04.12.2024 09:42:36";609;1;45630404588,5417
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:36";3;1;45630404588,5417
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:36";67;1;45630404588,5417
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:37";11162;1;45630404600
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:37";7915;1;45630404600,0116
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:37";14161;1;45630404600,0116
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:37";25272;1;45630404600,0116
"Entradas / Sel. Loc_TEMPERATURA SALIDA  AGUA MD";"04.12.2024 09:42:37";608;1;45630404600,0116
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:37";1;1;45630404600,0116
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:37";71;1;45630404600,0116
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:37";-47;1;45630404600,0116
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:38";11038;1;45630404611,5741
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:38";7909;1;45630404611,5741
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:38";14151;1;45630404611,5741
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:38";25271;1;45630404611,5741
"Entradas / Sel. Loc_TEMPERATURA SALIDA  AGUA MD";"04.12.2024 09:42:38";609;1;45630404611,5856
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:38";8828;1;45630404611,5856
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:38";-1;1;45630404611,5856
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:38";76;1;45630404611,5856
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:38";-46;1;45630404611,5856
"XFB6 - Auxiliar - S07B13 - CAMPO GP (GF / BF)";"04.12.2024 09:42:38";-1;1;45630404611,5856
"Entradas / Sel. Loc_AUXILIAR BF";"04.12.2024 09:42:38";-1;1;45630404611,5972
"Entradas / Sel. Loc_THS 1-8 CAMPO GENERADOR";"04.12.2024 09:42:38";-1;1;45630404611,5972
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:39";11022;1;45630404623,1713
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:39";7907;1;45630404623,1713
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:39";14143;1;45630404623,1829
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:39";25267;1;45630404623,1829
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:39";8841;1;45630404623,1829
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:39";-3;1;45630404623,1829
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:39";82;1;45630404623,1829
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:39";-45;1;45630404623,1829
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:40";11020;1;45630404634,6759
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:40";7912;1;45630404634,6875
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:40";14134;1;45630404634,6875
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:40";25266;1;45630404634,6875
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:40";8803;1;45630404634,6875
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:40";493;1;45630404634,6875
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:40";892;1;45630404634,6875
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:40";609;1;45630404634,6875
"Entradas / Sel. Loc_AUXILIAR GF / SF";"04.12.2024 09:42:40";-1;1;45630404634,6991
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:41";11092;1;45630404646,331
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:41";7875;1;45630404646,3426
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:41";14124;1;45630404646,3426
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:41";25263;1;45630404646,3426
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 09:42:41";639;1;45630404646,3426
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:41";8625;1;45630404646,3426
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:41";754;1;45630404646,3426
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:41";3341;1;45630404646,3542
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:41";3078;1;45630404646,3542
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:42";11120;1;45630404657,9282
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:42";7828;1;45630404657,9282
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:42";14116;1;45630404657,9282
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:42";25259;1;45630404657,9398
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:42";8688;1;45630404657,9398
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:42";882;1;45630404657,9398
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:42";3469;1;45630404657,9398
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:42";3195;1;45630404657,9398
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:43";11256;1;45630404669,4907
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:43";7817;1;45630404669,4907
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:43";14106;1;45630404669,4907
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:43";25257;1;45630404669,4907
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:43";8726;1;45630404669,5023
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:43";964;1;45630404669,5023
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:43";3535;1;45630404669,5023
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:43";3291;1;45630404669,5023
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:44";11190;1;45630404681,0648
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:44";7805;1;45630404681,0648
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:44";14097;1;45630404681,0648
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:44";25254;1;45630404681,0648
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:44";8774;1;45630404681,0764
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:44";1077;1;45630404681,0764
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:44";3284;1;45630404681,0764
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:44";3042;1;45630404681,0764
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:45";11039;1;45630404692,7315
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:45";7812;1;45630404692,7315
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:45";14089;1;45630404692,7315
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:45";25251;1;45630404692,7431
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:45";8775;1;45630404692,7431
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:45";1240;1;45630404692,7431
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:45";3201;1;45630404692,7431
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:45";2967;1;45630404692,7431
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:46";11035;1;45630404704,213
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:46";7830;1;45630404704,213
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:46";14080;1;45630404704,213
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:46";-23;1;45630404704,213
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:46";25249;1;45630404704,213
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:46";8782;1;45630404704,2245
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:46";1330;1;45630404704,2245
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:46";3162;1;45630404704,2245
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:46";2942;1;45630404704,2245
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:47";11109;1;45630404715,7407
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:47";7822;1;45630404715,7407
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:47";14072;1;45630404715,7407
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:47";25246;1;45630404715,7407
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:47";8808;1;45630404715,7523
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:47";1414;1;45630404715,7523
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:47";3012;1;45630404715,7523
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:47";2785;1;45630404715,7523
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:48";11033;1;45630404727,3264
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:48";7833;1;45630404727,3264
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:48";14064;1;45630404727,3264
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:48";25243;1;45630404727,3264
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:48";8826;1;45630404727,338
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:48";1483;1;45630404727,338
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:48";2950;1;45630404727,338
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:48";2723;1;45630404727,338
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:49";11105;1;45630404738,8542
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:49";7850;1;45630404738,8542
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:49";14040;1;45630404738,8542
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:49";-8;1;45630404738,8542
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:49";25242;1;45630404738,8542
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:49";8821;1;45630404738,8657
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:49";1533;1;45630404738,8657
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:49";2872;1;45630404738,8657
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:49";2656;1;45630404738,8657
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:50";11253;1;45630404750,5208
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:50";7853;1;45630404750,5208
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:50";14026;1;45630404750,5324
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:50";28;1;45630404750,5324
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:50";25239;1;45630404750,5324
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:50";8838;1;45630404750,5324
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:50";1596;1;45630404750,5324
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:50";2748;1;45630404750,5324
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:50";2554;1;45630404750,5324
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:51";11150;1;45630404762,1181
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:51";7865;1;45630404762,1181
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:51";13943;1;45630404762,1296
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:51";417;1;45630404762,1296
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:51";25237;1;45630404762,1296
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:51";8817;1;45630404762,1296
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:51";1607;1;45630404762,1296
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:51";2992;1;45630404762,1296
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:51";2945;1;45630404762,1412
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:52";11076;1;45630404773,6921
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:52";7851;1;45630404773,6921
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:52";13981;1;45630404773,6921
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:52";591;1;45630404773,6921
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:52";25235;1;45630404773,6921
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:52";8807;1;45630404773,6921
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:52";1629;1;45630404773,7037
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:52";2946;1;45630404773,7037
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:52";2726;1;45630404773,7037
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:53";11194;1;45630404785,2662
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:53";7842;1;45630404785,2662
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:53";13736;1;45630404785,2662
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:53";994;1;45630404785,2662
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:53";25234;1;45630404785,2778
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:53";8848;1;45630404785,2778
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:53";1679;1;45630404785,2778
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:53";2657;1;45630404785,2778
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:53";2462;1;45630404785,2778
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:54";11155;1;45630404796,9097
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:54";7879;1;45630404796,9097
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:54";13305;1;45630404796,9097
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:54";2350;1;45630404796,9097
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:54";25238;1;45630404796,9097
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:54";8858;1;45630404796,9097
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:54";1733;1;45630404796,9213
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:54";2563;1;45630404796,9213
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:54";2363;1;45630404796,9213
"Entradas / Sel. Loc_PRESOSTATO FRENO INDEPENDIENTE";"04.12.2024 09:42:54";0;1;45630404796,9329
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:55";11080;1;45630404808,3796
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:55";7874;1;45630404808,3796
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:55";13127;1;45630404808,3796
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:55";5129;1;45630404808,3796
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:55";25239;1;45630404808,3796
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:55";8836;1;45630404808,3796
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:55";1761;1;45630404808,3912
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:55";2722;1;45630404808,3912
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:55";2498;1;45630404808,3912
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:56";11108;1;45630404819,9074
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:56";7882;1;45630404819,9074
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:56";13331;1;45630404819,919
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:56";7725;1;45630404819,919
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:56";25234;1;45630404819,919
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:56";8805;1;45630404819,919
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:56";1735;1;45630404819,919
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:56";3046;1;45630404819,919
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:56";2821;1;45630404819,919
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:57";11159;1;45630404831,4815
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:57";7878;1;45630404831,4931
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:57";13387;1;45630404831,4931
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:57";9486;1;45630404831,4931
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:57";25231;1;45630404831,4931
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:57";8774;1;45630404831,4931
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:57";1611;1;45630404831,4931
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:57";3553;1;45630404831,5046
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:57";3419;1;45630404831,5046
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:58";11121;1;45630404843,0324
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:58";7869;1;45630404843,0324
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:58";13521;1;45630404843,0324
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:58";8814;1;45630404843,0324
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:58";25227;1;45630404843,0324
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:58";8815;1;45630404843,044
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:58";1492;1;45630404843,044
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:58";3888;1;45630404843,044
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:58";3621;1;45630404843,044
"Entradas / Sel. Loc_PRESOSTATO FRENO INDEPENDIENTE";"04.12.2024 09:42:58";-1;1;45630404843,0556
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:42:59";11130;1;45630404854,7106
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:42:59";7858;1;45630404854,7106
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:42:59";13514;1;45630404854,7222
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:42:59";5932;1;45630404854,7222
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:42:59";25225;1;45630404854,7222
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:42:59";8894;1;45630404854,7222
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:42:59";1474;1;45630404854,7222
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:42:59";3369;1;45630404854,7222
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:42:59";3134;1;45630404854,7222
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:43:00";11261;1;45630404866,2963
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:43:00";7890;1;45630404866,2963
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:43:00";13174;1;45630404866,2963
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:43:00";2755;1;45630404866,3079
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:43:00";25226;1;45630404866,3079
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:43:00";8925;1;45630404866,3079
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:43:00";1534;1;45630404866,3079
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:43:00";2831;1;45630404866,3079
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:43:00";2615;1;45630404866,3079
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:43:01";11159;1;45630404877,8472
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:43:01";7888;1;45630404877,8472
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:43:01";13447;1;45630404877,8472
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:43:01";2579;1;45630404877,8472
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:43:01";25225;1;45630404877,8588
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:43:01";8882;1;45630404877,8588
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:43:01";1569;1;45630404877,8588
